3971,3971,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.308,184.9467,190.2479,194.9156,199.9554,204.8498,210.4998,215.6965,220.9629,233.2105,241.4241,247.452,251.8755,269.6628,282.8986,300.5114,313.7879,329.2965,343.2357,356.1169,372.7009,395.5453,431.1605,449.7034,449.7266,472.4606,482.5924,518.225,518.2482,,
3972,3972,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6949.0998,6949.5922,6950.0907,6938.5846,6935.6012,6933.4165,6946.7822,7014.8267,7044.807,7066.4934,7070.8365,7083.1363,7146.1081,7156.7085,7154.0458,7166.719,7173.3887,7189.4736,7205.2338,7222.8971,7246.3245,7250.0931,7266.3303,7267.7965,7265.3581,7263.719,7297.0374,7348.2917,7375.9743,,
3973,3973,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22329.0813,22359.773,22359.4916,22508.1841,22546.2802,22564.3637,22705.6064,23106.6631,23087.4329,23354.7655,23460.5859,23502.8871,23676.0109,23681.3688,23678.0288,23696.3939,23636.3892,23697.0506,23688.5337,23650.4268,23654.4502,23530.1799,23606.3784,23596.4164,23573.8151,23588.8798,23615.496,23579.9979,23595.6621,,
3974,3974,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6612.2589,6612.2279,6612.2202,6572.3984,6535.5374,6500.1179,6486.0741,6432.1311,6377.1418,6355.9908,6353.9215,6354.5647,6351.7823,6347.5119,6333.1115,6327.9885,6298.6454,6281.7107,6282.0129,6280.6179,6279.5173,6277.6339,6278.533,6278.502,6280.6489,6284.0746,6292.507,6299.7924,6306.9848,,
3975,3975,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7208,0.7208,0.7208,0.7208,0.7363,0.7363,0.7905,1.1083,1.1083,1.1083,1.1083,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1703,1.1548,,
3976,3976,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3977,3977,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6851.8883,6851.8159,6851.7318,6833.1432,6813.7946,6812.5681,6795.8667,6793.6295,6797.0862,6796.6475,6797.0017,6796.8672,6806.1422,6807.192,6805.3881,6808.1763,6811.602,6815.8767,6821.8581,6822.9587,6824.7122,6825.2292,6828.7657,6828.391,6831.4609,6832.36,6832.0531,6831.4109,6832.8517,,
3978,3978,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9944,68.9944,68.9944,69.8237,70.6064,70.6219,71.3195,76.7913,76.8068,76.8145,76.7835,76.8145,76.6828,76.6595,76.7835,76.9618,80.372,81.333,81.3718,81.3485,81.5656,82.1313,82.2941,82.2864,82.2786,82.2786,82.2786,82.2786,82.4491,,
3979,3979,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16506.3546,16505.9693,16505.5461,16360.9899,16256.7668,16133.1171,15915.8262,15137.061,14258.0339,13711.5434,13482.4657,13151.0844,12941.4434,12839.7046,12520.2644,12313.7252,11951.1935,11757.6941,11660.2866,11653.877,11582.2707,11547.6263,11444.6386,11444.1038,11488.9245,11499.1318,11581.7205,11717.9885,11777.1367,,
3980,3980,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103743.9375,103739.9375,103733.9375,103878.9055,103955.393,104038.1291,104131.4308,104421.0809,105169.9946,105541.258,105594.2578,105807.1491,105701.2576,105719.7226,105997.1148,106101.0284,106395.2326,106498.61,106492.6333,106433.0985,106378.7187,106360.5405,106312.0677,106300.0522,106265.2849,106240.0989,106105.3006,105866.8282,105752.8129,,
3981,3981,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226.2031,3227.0673,3228.0241,3136.934,3134.5124,3127.246,3118.4473,3095.2274,3065.9063,3060.042,3053.6963,3052.6217,3050.1602,3048.853,3047.8773,3051.0371,3052.9615,3049.2072,3053.2189,3055.6719,3060.0757,3065.5669,3075.4936,3078.9681,3091.6459,3096.3837,3098.7217,3107.1739,3109.3987,,
3982,3982,364,IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.3231,1702.9137,1702.4012,1708.6958,1753.9073,1818.604,1820.5481,1909.4078,2103.9204,2005.4972,2071.0418,2130.1623,2200.5018,2254.55,2306.6974,2359.9468,2489.0813,2501.5414,2574.1848,2645.1667,2722.5111,2867.7757,2877.0625,2875.8484,2873.0938,2843.0102,2814.5803,2850.0975,2851.9909,,
3983,3983,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5181,57.5935,58.6805,59.6163,60.6278,61.7555,63.1098,64.7026,66.4697,75.9969,80.8506,84.315,87.111,94.4003,99.5853,104.8401,110.5541,116.489,122.6564,128.5099,137.764,155.3187,172.0596,179.0059,179.0059,185.6093,189.3528,208.506,208.5293,,
3984,3984,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.6236,916.753,916.8782,910.2787,912.9759,913.6963,914.3004,925.1886,925.0568,922.4147,922.5705,920.536,919.9625,917.8427,917.1789,918.1683,918.2702,920.6174,922.4287,923.4653,925.3409,927.1142,930.1965,930.8437,932.0694,932.8301,934.9061,939.0301,938.9123,,
3985,3985,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7990.9267,7982.7114,7898.0598,7871.4575,7876.2343,7903.1154,7946.6968,8025.8381,7983.2193,8021.5169,8048.0499,8036.301,8059.5567,8107.8562,8093.0702,8115.4972,8045.1588,7992.2056,7988.5648,7961.9711,7972.272,7990.2492,8030.076,8024.4166,8016.4558,8010.7659,8008.4227,8048.9497,8052.9283,,
3986,3986,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.5556,731.5556,731.5556,705.7467,693.6173,686.3164,680.9841,578.4768,564.7431,554.6598,539.2984,531.1294,523.9293,523.2162,514.1715,505.863,500.3447,489.8119,485.4406,485.2624,484.2703,486.0762,488.4788,488.4788,494.1754,494.5396,493.7646,508.9555,512.5284,,
3987,3987,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3988,3988,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3989,3989,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.4663,361.4663,361.4643,352.7493,352.7404,352.7916,352.7373,351.9383,352.2832,347.8751,346.6265,346.058,347.1477,346.9497,346.9853,347.2814,347.1663,348.1061,348.9877,349.1415,349.2314,349.1473,349.2322,349.2008,349.4329,349.1807,349.5612,349.5507,349.4977,,
3990,3990,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8027,17.8027,17.8027,17.9268,18.1515,18.1903,18.4615,21.1974,22.0577,22.3212,23.2435,24.2589,25.3982,25.3904,27.8086,28.5293,29.7617,31.211,32.048,32.2496,33.4121,33.4974,33.4896,33.4896,33.4974,33.4974,33.5051,33.4819,33.5206,,
3991,3991,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.6867,974.6867,974.6712,959.0696,944.6228,932.4701,912.288,825.0259,781.0577,571.9587,539.2441,509.6917,482.5962,455.5627,435.8069,406.7272,370.773,364.5571,362.4645,362.1622,357.3182,357.0547,354.4506,354.4428,366.3862,367.3628,398.2793,423.0497,428.8082,,
3992,3992,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32039.1572,32038.0572,32036.9572,32106.0655,32127.9538,32143.6538,32163.1003,32334.7468,32395.8405,32608.3955,32649.9405,32686.956,32690.6438,32707.9275,32719.3957,32734.8353,32768.119,32771.3865,32769.2012,32764.247,32746.8129,32732.8674,32702.7986,32698.2986,32686.2088,32682.0235,32647.4555,32537.537,32521.9721,,
3993,3993,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.2935,245.5085,245.724,236.1297,231.7957,232.0212,232.0546,231.1357,230.8005,231.445,232.3177,232.4762,234.3549,235.6217,236.6761,237.7221,238.7017,238.6854,239.8209,241.0757,243.0307,246.6773,250.2289,251.5922,252.9129,254.6277,255.2904,259.4954,261.1776,,
3994,3994,368,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.9305,384.8807,469.1917,491.9661,492.2646,467.0023,427.2418,352.7841,389.4253,354.4391,328.8451,339.3105,340.2924,296.2486,320.3507,311.5039,382.145,437.9291,439.3711,462.9053,461.5186,432.9585,399.9839,401.2208,400.8228,400.5383,400.4211,402.4475,402.6464,,
3995,3995,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9884,30.7905,31.709,32.5518,33.5284,34.4875,35.3943,36.2953,37.3125,43.0149,48.7522,55.5415,62.4995,62.6099,62.9413,63.2842,63.9527,64.0515,64.1329,64.191,64.2782,64.2957,64.3538,64.3712,64.3887,64.4235,64.4759,64.5921,64.6561,,
3996,3996,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832.5831,4832.0495,4831.338,4828.5653,4824.189,4816.6064,4814.8311,4805.0059,4790.1456,4783.8666,4776.1142,4767.6682,4755.9592,4754.2855,4752.3708,4750.4959,4747.4399,4741.8837,4740.1468,4739.6302,4739.1447,4738.8455,4735.557,4735.5515,4732.8676,4731.8546,4729.9949,4727.2431,4725.9154,,
3997,3997,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.616,441.435,441.2254,441.0095,440.8108,440.4658,440.3058,443.6295,452.932,452.323,451.4938,450.1454,449.819,450.0569,450.9289,449.3705,449.9139,449.7689,450.828,452.2259,452.2323,452.0503,452.084,452.0579,451.412,451.3591,450.7307,450.6335,451.1311,,
3998,3998,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.6758,192.6758,192.6603,193.8848,195.5512,197.9538,198.7444,199.2326,199.4264,199.3799,199.4186,199.5039,199.5349,199.5194,199.4497,199.3566,199.3101,199.4186,199.5659,199.6124,199.6589,200.2169,200.9455,200.9377,200.9687,200.9687,200.9765,200.9765,201.457,,
3999,3999,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4000,4000,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4001,4001,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.5977,163.5547,163.5392,163.5268,163.471,163.5493,163.5097,164.1146,164.7955,164.229,164.3336,164.3755,164.9618,165.0346,165.2067,165.4493,165.8418,167.0377,167.2423,167.2737,167.2695,167.3338,167.7298,167.7298,167.7977,168.1022,169.266,170.1449,170.3286,,
4002,4002,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.3917,857.3839,857.3762,858.531,859.6316,859.5928,860.0113,858.7248,857.7327,857.7327,857.6242,858.6938,858.6938,859.244,859.3758,859.7168,859.7788,859.9416,860.0578,860.5926,860.9801,860.8871,860.5694,860.5694,859.7788,858.624,856.0974,853.9892,853.4157,,
4003,4003,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7936,24.7859,24.7781,24.7394,24.7239,24.7161,24.7626,24.8556,25.0029,24.9409,24.8634,24.8634,24.8711,24.9021,24.9021,24.8556,24.9796,24.8479,24.8014,24.3751,24.2279,24.0883,24.0806,24.0728,23.9488,23.9798,23.9643,24.0186,23.9876,,
4004,4004,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5532,25.4369,25.3129,25.2587,25.2122,25.1579,25.0959,25.1037,25.0572,24.7471,24.5921,24.3286,24.0573,24.0573,24.0651,24.0496,24.0108,24.0263,24.0108,24.0108,23.9953,23.9798,23.9798,23.9798,23.9721,23.9566,23.9488,24.0341,24.0728,,
4005,4005,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.4137,398.5273,398.6897,398.5823,399.5674,404.1277,404.0615,409.7352,414.6881,416.9384,419.9747,422.0522,426.7908,427.0838,427.5205,428.4591,430.2049,434.0409,435.0934,435.0372,435.2101,435.2829,437.6623,437.6658,441.8204,443.6863,447.4802,451.2849,452.5094,,
4006,4006,372,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3209,1.2945,1.3054,1.2845,1.2488,1.2767,1.2174,1.2369,0.8411,0.7615,0.7672,0.7617,0.7466,1.1403,1.1733,2.8964,2.5013,2.9169,2.0546,0.9849,0.9371,0.9536,0.9718,0.9979,0.9792,0.9791,0.9994,1.0172,1.0184,,
4007,4007,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6975,0.715,0.7208,0.7499,0.7673,0.7789,0.8022,0.8254,0.837,0.9126,0.9649,1.087,1.1974,1.1974,1.2207,1.2207,1.2265,1.2265,1.2265,1.2265,1.2556,1.2556,1.2556,1.2556,1.2556,1.2556,1.2556,1.2556,1.273,,
4008,4008,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7473,39.7264,39.7194,39.6845,39.7031,39.6888,39.6609,39.4237,39.3788,39.2222,39.0374,38.9021,38.632,38.6398,38.6254,38.6254,38.6041,38.5266,38.5266,38.5441,38.5514,38.4778,38.472,38.472,38.4836,38.4836,38.4201,38.4859,38.4809,,
4009,4009,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0347,3.0347,3.0347,3.0347,3.0376,3.0339,3.0339,3.0339,3.0339,3.0339,3.0339,3.0302,3.0207,3.0207,3.0207,3.0207,3.0327,3.0327,3.0327,3.0327,3.0291,3.0659,3.0659,3.0659,3.0659,3.0659,2.9984,2.9426,2.9587,,
4010,4010,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1471,1.1471,1.1471,1.1471,1.1471,1.1471,1.1471,1.1471,1.1471,1.1471,1.1471,1.1471,1.1471,1.1471,1.1393,1.1393,1.1393,1.1393,1.1393,1.1393,1.1393,1.1393,1.1393,1.1393,1.1393,1.1393,1.1393,1.1393,1.1626,,
4011,4011,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4012,4012,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4013,4013,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5735,2.5735,2.5735,2.5735,2.5739,2.5739,2.5739,2.5945,2.6026,2.6088,2.6119,2.6138,2.6355,2.6317,2.6286,2.6286,2.6398,2.6398,2.6398,2.6348,2.6371,2.6371,2.6402,2.6402,2.6382,2.6382,2.6351,2.6433,2.6433,,
4014,4014,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4015,4015,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,,
4016,4016,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.8215,0.9223,0.9301,0.9301,,
4017,4017,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8163,5.8198,5.821,5.8268,5.7845,5.7946,5.7993,5.9926,6.0178,6.0926,6.222,6.2484,6.4053,6.4015,6.4034,6.4034,6.3836,6.4611,6.4611,6.4487,6.4174,6.4174,6.4201,6.4201,6.4104,6.4104,6.5111,6.541,6.5352,,
4018,4018,833,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0347,3.0347,3.0347,3.0347,3.0376,3.0339,3.0339,3.0339,3.0339,3.0339,3.0339,3.0302,3.0207,3.0207,3.0207,3.0207,3.0327,3.0327,3.0327,3.0327,3.0291,3.0659,3.0659,3.0659,3.0659,3.0659,2.9984,2.9426,2.9587,,
4019,4019,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.669,28.3317,29.0525,29.9012,30.8312,31.7845,32.6855,33.5226,34.4701,37.9636,42.236,44.8866,47.2525,49.3799,51.1064,53.013,54.5127,55.9543,57.4947,59.0467,61.552,64.6561,67.08,69.1668,69.1842,75.3342,79.6357,80.3797,80.4379,,
4020,4020,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9515,82.0197,82.1019,82.0794,82.1596,82.2736,82.3701,82.6239,82.8622,83.3082,83.8298,84.1422,84.4402,84.7157,84.8893,85.073,85.2315,85.39,85.5012,85.6283,85.9864,86.1709,86.3569,86.5103,86.3871,86.7378,86.9529,86.9614,86.9358,,
4021,4021,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.6767,392.5236,392.8327,393.5549,391.2791,391.1588,389.8837,388.5107,390.5229,393.6178,394.4714,388.6644,398.925,398.1794,394.6796,388.8052,384.4793,383.7526,381.0118,376.7189,367.6168,359.9143,360.7718,359.0744,358.1115,378.9578,372.7747,370.8881,370.6083,,
4022,4022,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6179,51.6179,51.6179,50.0911,49.7035,49.7035,49.7035,47.9519,47.9519,47.9054,47.8279,47.7892,47.7039,47.6109,47.5877,47.5877,47.5567,47.5179,47.5179,47.5412,47.5567,47.4792,47.4947,47.4947,47.4947,47.4947,47.4947,47.4947,47.4869,,
4023,4023,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4024,4024,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4025,4025,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3354,63.3249,63.3187,63.1815,63.1036,63.0963,63.0719,63.0381,63.0339,62.9843,62.9579,62.9475,62.9343,62.9207,63.2645,63.2819,63.5133,63.4764,63.4466,63.4125,63.361,63.178,63.1145,63.0738,63.0723,62.7153,62.46,62.4635,62.5615,,
4026,4026,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0698,0.0698,0.0698,0.0698,0.0853,0.0853,0.0853,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,,
4027,4027,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0068,85.0068,84.999,84.8827,84.875,84.875,84.565,84.2007,81.7981,80.7053,79.9612,79.1474,78.9847,78.8219,78.2794,78.1864,77.2873,76.7913,76.8688,77.0858,73.9159,74.4894,74.3964,74.3887,74.5824,74.2802,74.5127,75.3652,75.9077,,
4028,4028,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.936,1207.285,1206.5254,1207.719,1207.3625,1206.2697,1205.5876,1206.4634,1205.2931,1201.4799,1197.5892,1195.6516,1193.4582,1191.8306,1191.0091,1189.6605,1189.1412,1189.0095,1188.2189,1187.1029,1185.7233,1184.4057,1182.9874,1181.9953,1181.3675,1177.5853,1175.3377,1173.6249,1173.1288,,
4029,4029,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5557,70.677,70.8142,70.8467,70.9525,71.1354,71.2931,71.4338,71.6187,72.272,73.0967,73.6105,74.067,74.4731,75.1792,75.5679,76.0259,76.2786,76.5406,76.8029,77.2265,77.6152,78.0174,78.3786,78.963,79.8043,80.7374,81.2261,81.628,,
4030,4030,376,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1888,96.1513,95.6756,94.6813,96.6553,96.6255,97.7619,99.1694,99.3638,96.6781,94.9444,100.0753,89.1488,88.9822,90.9196,95.7391,99.1667,98.7441,100.3141,103.5754,113.9762,119.0059,116.6956,116.8321,117.7519,94.005,97.0089,98.511,98.4367,,
4031,4031,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.6885,509.8429,525.026,540.4532,555.8456,572.4412,590.554,609.2829,626.9074,657.5061,698.7713,734.4388,769.868,802.879,824.4911,852.1427,871.2262,886.5081,899.9357,912.7356,926.884,944.2644,966.2601,982.0477,982.1756,989.6451,994.1558,994.3651,994.0047,,
4032,4032,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263.2947,3264.5709,3266.0252,3265.6749,3273.5203,3288.7282,3325.8194,3379.3908,3400.8363,3409.8124,3417.7481,3414.9413,3420.0124,3419.7229,3417.4051,3415.8488,3414.1821,3413.1653,3418.0259,3419.6721,3422.7956,3424.5968,3431.4939,3432.5917,3429.8907,3430.9502,3430.5413,3436.2988,3436.0236,,
4033,4033,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10846.3305,10826.4138,10766.4505,10911.3272,10893.8397,10823.2095,10774.0535,10841.6781,10898.6223,10872.1278,11042.1156,10947.4921,10974.4819,10892.9941,10746.6129,10667.9818,10763.6997,10516.751,10529.0979,10463.7822,10708.426,10794.0715,10587.1432,10459.9615,10483.2436,10461.113,10491.6533,10580.1599,10578.5886,,
4034,4034,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.4668,390.2576,389.8933,391.3581,397.202,397.3647,397.5352,415.5007,415.927,414.9659,414.7257,414.3614,414.2917,413.9971,413.7181,413.3461,412.5711,412.4936,412.168,412.4393,412.5401,412.0828,413.3616,413.1368,413.2144,413.3074,413.5399,414.2529,414.9349,,
4035,4035,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4036,4036,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.3096,42.2786,,
4037,4037,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.6798,1303.4617,1303.2652,1289.2272,1288.0674,1289.7318,1296.8494,1337.9154,1351.4899,1355.8186,1355.662,1362.7339,1372.5262,1367.8786,1363.0652,1360.2456,1357.3683,1356.184,1357.631,1357.7139,1358.5506,1358.4134,1364.1398,1363.9224,1363.524,1363.6608,1367.2427,1372.7742,1374.4483,,
4038,4038,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7148,31.707,31.6915,31.8698,31.831,31.8155,31.645,31.3195,31.2575,31.3118,31.3893,31.3583,31.3273,31.2962,31.366,31.4358,31.6218,31.521,31.5365,31.4978,31.4435,31.428,31.3893,31.3273,31.3583,31.3428,31.3118,31.3118,31.3815,,
4039,4039,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.7133,238.5506,238.3801,237.1865,239.8372,240.9145,242.6583,245.433,246.3243,246.5568,246.518,246.7428,246.549,246.4948,246.4483,246.3863,246.0298,245.9755,246.0918,246.0918,246.208,246.3243,246.3708,246.3708,245.9057,245.6112,245.5105,245.5647,245.7817,,
4040,4040,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.6544,890.8426,878.4109,866.6147,859.5153,848.812,837.8141,830.3117,820.2594,797.7133,771.2224,754.8147,739.7711,715.6905,702.6388,688.7035,680.0385,672.8229,667.5216,663.2356,658.3761,653.3228,648.1377,644.5493,643.968,639.062,635.241,635.6208,635.7293,,
4041,4041,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9098.0623,9100.2313,9102.7087,9121.3458,9103.5249,9077.9469,9010.1151,8798.2616,8742.281,8705.6002,8687.4762,8683.7211,8663.2076,8672.4783,8685.623,8698.0098,8711.7482,8719.6234,8708.1078,8707.337,8700.3527,8701.6006,8685.4502,8687.928,8707.8048,8710.2353,8727.0739,8733.7319,8733.3797,,
4042,4042,380,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3568.7526,3583.4797,3637.5065,3484.3004,3496.1747,3568.3937,3632.3139,3650.2642,3605.4529,3647.945,3473.7294,3548.7536,3507.3228,3575.9263,3707.9894,3765.2576,3650.8724,3884.3132,3869.2416,3924.8526,3673.7814,3573.2535,3765.6114,3877.5224,3838.2729,3854.4302,3803.0878,3695.2779,3694.7291,,
4043,4043,388,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9159,14.1717,14.4972,14.7936,15.0203,15.2412,15.5435,15.933,16.305,16.5724,16.956,17.1595,17.3106,17.6129,17.9384,18.2813,18.6243,18.9498,19.3335,19.8275,20.2868,21.1064,21.9434,22.9142,22.9142,23.042,23.1002,23.2164,23.1757,,
4044,4044,388,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6411,69.6466,69.6307,71.6187,72.439,72.5937,78.806,79.69,92.1724,96.5816,97.0936,94.6991,95.6372,97.4133,97.576,97.8953,98.7746,99.1265,100.8424,101.1288,102.4146,103.2148,106.9211,106.7952,107.2393,107.4272,108.2581,108.894,110.2146,,
4045,4045,388,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9375,62.6239,58.4746,60.1288,60.5691,60.1746,63.2905,65.5639,71.6774,75.2036,73.9845,72.591,72.8053,71.8252,72.0839,71.1129,73.2257,73.9423,76.4583,76.4466,77.3704,77.5419,79.7273,79.2426,79.6581,79.8688,80.448,80.9269,81.8954,,
4046,4046,388,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5096,10.5018,10.4941,10.4708,10.4708,10.4476,10.4088,10.3701,10.3468,10.1531,10.1531,10.1453,10.1453,10.1376,10.1376,9.9748,9.9748,9.9593,9.8896,9.8818,9.8586,9.8198,9.7965,9.7423,9.7423,9.7423,9.7423,9.7423,9.7113,,
4047,4047,388,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7967,8.7967,8.7812,8.758,8.7502,8.7425,8.7347,8.7115,8.6882,8.7425,8.727,8.6882,8.6882,8.6882,8.6882,8.7657,8.7657,8.7657,8.7657,8.758,8.727,8.7347,8.5952,8.5875,8.5797,8.572,8.5642,8.5642,8.541,,
